DATUM,STATIONS_ID,MESS_DATUM,QN_952,SD_DUETT,SD_UN_DUETT,eor
2024-08-07 00:00:00,18379,2024080700,500,0,0,eor
2024-08-07 01:00:00,18379,2024080701,500,0,0,eor
2024-08-07 02:00:00,18379,2024080702,500,0,0,eor
2024-08-07 03:00:00,18379,2024080703,500,0,0,eor
2024-08-07 04:00:00,18379,2024080704,502,0,0,eor
2024-08-07 05:00:00,18379,2024080705,503,5,8,eor
2024-08-07 06:00:00,18379,2024080706,503,60,0,eor
2024-08-07 07:00:00,18379,2024080707,503,60,0,eor
2024-08-07 08:00:00,18379,2024080708,503,42,10,eor
2024-08-07 09:00:00,18379,2024080709,503,53,6,eor
2024-08-07 10:00:00,18379,2024080710,503,0,0,eor
2024-08-07 11:00:00,18379,2024080711,503,0,0,eor
2024-08-07 12:00:00,18379,2024080712,503,43,0,eor
2024-08-07 13:00:00,18379,2024080713,503,42,5,eor
2024-08-07 14:00:00,18379,2024080714,503,47,4,eor
2024-08-07 15:00:00,18379,2024080715,503,22,0,eor
2024-08-07 16:00:00,18379,2024080716,503,51,6,eor
2024-08-07 17:00:00,18379,2024080717,503,60,0,eor
2024-08-07 18:00:00,18379,2024080718,503,56,8,eor
2024-08-07 19:00:00,18379,2024080719,503,0,2,eor
2024-08-07 20:00:00,18379,2024080720,502,0,0,eor
2024-08-07 21:00:00,18379,2024080721,500,0,0,eor
2024-08-07 22:00:00,18379,2024080722,500,0,0,eor
2024-08-07 23:00:00,18379,2024080723,500,0,0,eor
2024-08-08 00:00:00,18379,2024080800,500,0,0,eor
2024-08-08 01:00:00,18379,2024080801,500,0,0,eor
2024-08-08 02:00:00,18379,2024080802,500,0,0,eor
2024-08-08 03:00:00,18379,2024080803,500,0,0,eor
2024-08-08 04:00:00,18379,2024080804,502,0,0,eor
2024-08-08 05:00:00,18379,2024080805,503,0,0,eor
2024-08-08 06:00:00,18379,2024080806,503,0,0,eor
2024-08-08 07:00:00,18379,2024080807,503,0,0,eor
2024-08-08 08:00:00,18379,2024080808,503,0,0,eor
2024-08-08 09:00:00,18379,2024080809,503,0,0,eor
2024-08-08 10:00:00,18379,2024080810,503,0,0,eor
2024-08-08 11:00:00,18379,2024080811,503,42,16,eor
2024-08-08 12:00:00,18379,2024080812,503,60,3,eor
2024-08-08 13:00:00,18379,2024080813,503,60,10,eor
2024-08-08 14:00:00,18379,2024080814,503,60,0,eor
2024-08-08 15:00:00,18379,2024080815,503,60,0,eor
2024-08-08 16:00:00,18379,2024080816,503,60,0,eor
2024-08-08 17:00:00,18379,2024080817,503,60,0,eor
2024-08-08 18:00:00,18379,2024080818,503,60,0,eor
2024-08-08 19:00:00,18379,2024080819,503,26,11,eor
2024-08-08 20:00:00,18379,2024080820,502,0,0,eor
2024-08-08 21:00:00,18379,2024080821,500,0,0,eor
2024-08-08 22:00:00,18379,2024080822,500,0,0,eor
2024-08-08 23:00:00,18379,2024080823,500,0,0,eor
2024-08-09 00:00:00,18379,2024080900,500,0,0,eor
2024-08-09 01:00:00,18379,2024080901,500,0,0,eor
2024-08-09 02:00:00,18379,2024080902,500,0,0,eor
2024-08-09 03:00:00,18379,2024080903,500,0,0,eor
2024-08-09 04:00:00,18379,2024080904,502,0,0,eor
2024-08-09 05:00:00,18379,2024080905,503,7,5,eor
2024-08-09 06:00:00,18379,2024080906,503,60,2,eor
2024-08-09 07:00:00,18379,2024080907,503,60,0,eor
2024-08-09 08:00:00,18379,2024080908,503,60,0,eor
2024-08-09 09:00:00,18379,2024080909,503,60,0,eor
2024-08-09 10:00:00,18379,2024080910,503,60,0,eor
2024-08-09 11:00:00,18379,2024080911,503,60,0,eor
2024-08-09 12:00:00,18379,2024080912,503,60,0,eor
2024-08-09 13:00:00,18379,2024080913,503,60,0,eor
2024-08-09 14:00:00,18379,2024080914,503,44,2,eor
2024-08-09 15:00:00,18379,2024080915,503,51,6,eor
2024-08-09 16:00:00,18379,2024080916,503,47,1,eor
2024-08-09 17:00:00,18379,2024080917,503,17,1,eor
2024-08-09 18:00:00,18379,2024080918,503,60,2,eor
2024-08-09 19:00:00,18379,2024080919,503,19,14,eor
2024-08-09 20:00:00,18379,2024080920,502,0,0,eor
2024-08-09 21:00:00,18379,2024080921,500,0,0,eor
2024-08-09 22:00:00,18379,2024080922,500,0,0,eor
2024-08-09 23:00:00,18379,2024080923,500,0,0,eor
2024-08-10 00:00:00,18379,2024081000,500,0,0,eor
2024-08-10 01:00:00,18379,2024081001,500,0,0,eor
2024-08-10 02:00:00,18379,2024081002,500,0,0,eor
2024-08-10 03:00:00,18379,2024081003,500,0,0,eor
2024-08-10 04:00:00,18379,2024081004,502,0,0,eor
2024-08-10 05:00:00,18379,2024081005,503,0,0,eor
2024-08-10 06:00:00,18379,2024081006,503,29,20,eor
2024-08-10 07:00:00,18379,2024081007,503,60,0,eor
2024-08-10 08:00:00,18379,2024081008,503,60,0,eor
2024-08-10 09:00:00,18379,2024081009,503,41,19,eor
2024-08-10 10:00:00,18379,2024081010,503,50,10,eor
2024-08-10 11:00:00,18379,2024081011,503,54,25,eor
2024-08-10 12:00:00,18379,2024081012,503,60,0,eor
2024-08-10 13:00:00,18379,2024081013,503,60,1,eor
2024-08-10 14:00:00,18379,2024081014,503,60,0,eor
2024-08-10 15:00:00,18379,2024081015,503,60,0,eor
2024-08-10 16:00:00,18379,2024081016,503,60,0,eor
2024-08-10 17:00:00,18379,2024081017,503,60,0,eor
2024-08-10 18:00:00,18379,2024081018,503,60,0,eor
2024-08-10 19:00:00,18379,2024081019,503,23,9,eor
2024-08-10 20:00:00,18379,2024081020,502,0,0,eor
2024-08-10 21:00:00,18379,2024081021,500,0,0,eor
2024-08-10 22:00:00,18379,2024081022,500,0,0,eor
2024-08-10 23:00:00,18379,2024081023,500,0,0,eor
2024-08-11 00:00:00,18379,2024081100,500,0,0,eor
2024-08-11 01:00:00,18379,2024081101,500,0,0,eor
2024-08-11 02:00:00,18379,2024081102,500,0,0,eor
2024-08-11 03:00:00,18379,2024081103,500,0,0,eor
2024-08-11 04:00:00,18379,2024081104,502,0,0,eor
2024-08-11 05:00:00,18379,2024081105,503,8,8,eor
2024-08-11 06:00:00,18379,2024081106,503,60,0,eor
2024-08-11 07:00:00,18379,2024081107,503,60,0,eor
2024-08-11 08:00:00,18379,2024081108,503,60,0,eor
2024-08-11 09:00:00,18379,2024081109,503,60,0,eor
2024-08-11 10:00:00,18379,2024081110,503,60,0,eor
2024-08-11 11:00:00,18379,2024081111,503,60,0,eor
2024-08-11 12:00:00,18379,2024081112,503,60,0,eor
2024-08-11 13:00:00,18379,2024081113,503,60,0,eor
2024-08-11 14:00:00,18379,2024081114,503,60,0,eor
2024-08-11 15:00:00,18379,2024081115,503,60,0,eor
2024-08-11 16:00:00,18379,2024081116,503,60,0,eor
2024-08-11 17:00:00,18379,2024081117,503,60,0,eor
2024-08-11 18:00:00,18379,2024081118,503,60,0,eor
2024-08-11 19:00:00,18379,2024081119,503,15,6,eor
2024-08-11 20:00:00,18379,2024081120,502,0,0,eor
2024-08-11 21:00:00,18379,2024081121,500,0,0,eor
2024-08-11 22:00:00,18379,2024081122,500,0,0,eor
2024-08-11 23:00:00,18379,2024081123,500,0,0,eor
2024-08-12 00:00:00,18379,2024081200,500,0,0,eor
2024-08-12 01:00:00,18379,2024081201,500,0,0,eor
2024-08-12 02:00:00,18379,2024081202,500,0,0,eor
2024-08-12 03:00:00,18379,2024081203,500,0,0,eor
2024-08-12 04:00:00,18379,2024081204,502,0,0,eor
2024-08-12 05:00:00,18379,2024081205,503,6,12,eor
2024-08-12 06:00:00,18379,2024081206,503,60,4,eor
2024-08-12 07:00:00,18379,2024081207,503,60,0,eor
2024-08-12 08:00:00,18379,2024081208,503,60,0,eor
2024-08-12 09:00:00,18379,2024081209,503,60,0,eor
2024-08-12 10:00:00,18379,2024081210,503,60,0,eor
2024-08-12 11:00:00,18379,2024081211,503,60,0,eor
2024-08-12 12:00:00,18379,2024081212,503,60,0,eor
2024-08-12 13:00:00,18379,2024081213,503,60,0,eor
2024-08-12 14:00:00,18379,2024081214,503,60,0,eor
2024-08-12 15:00:00,18379,2024081215,503,60,0,eor
2024-08-12 16:00:00,18379,2024081216,503,60,0,eor
2024-08-12 17:00:00,18379,2024081217,503,31,16,eor
2024-08-12 18:00:00,18379,2024081218,503,60,0,eor
2024-08-12 19:00:00,18379,2024081219,503,23,10,eor
2024-08-12 20:00:00,18379,2024081220,502,0,0,eor
2024-08-12 21:00:00,18379,2024081221,500,0,0,eor
2024-08-12 22:00:00,18379,2024081222,500,0,0,eor
2024-08-12 23:00:00,18379,2024081223,500,0,0,eor
2024-08-13 00:00:00,18379,2024081300,500,0,0,eor
2024-08-13 01:00:00,18379,2024081301,500,0,0,eor
2024-08-13 02:00:00,18379,2024081302,500,0,0,eor
2024-08-13 03:00:00,18379,2024081303,500,0,0,eor
2024-08-13 04:00:00,18379,2024081304,502,0,0,eor
2024-08-13 05:00:00,18379,2024081305,503,0,6,eor
2024-08-13 06:00:00,18379,2024081306,503,25,14,eor
2024-08-13 07:00:00,18379,2024081307,503,60,4,eor
2024-08-13 08:00:00,18379,2024081308,503,60,0,eor
2024-08-13 09:00:00,18379,2024081309,503,60,0,eor
2024-08-13 10:00:00,18379,2024081310,503,60,0,eor
2024-08-13 11:00:00,18379,2024081311,503,60,0,eor
2024-08-13 12:00:00,18379,2024081312,503,60,7,eor
2024-08-13 13:00:00,18379,2024081313,503,60,0,eor
2024-08-13 14:00:00,18379,2024081314,503,60,0,eor
2024-08-13 15:00:00,18379,2024081315,503,60,0,eor
2024-08-13 16:00:00,18379,2024081316,503,60,0,eor
2024-08-13 17:00:00,18379,2024081317,503,60,3,eor
2024-08-13 18:00:00,18379,2024081318,503,37,14,eor
2024-08-13 19:00:00,18379,2024081319,503,16,7,eor
2024-08-13 20:00:00,18379,2024081320,502,0,0,eor
2024-08-13 21:00:00,18379,2024081321,500,0,0,eor
2024-08-13 22:00:00,18379,2024081322,500,0,0,eor
2024-08-13 23:00:00,18379,2024081323,500,0,0,eor
2024-08-14 00:00:00,18379,2024081400,500,0,0,eor
2024-08-14 01:00:00,18379,2024081401,500,0,0,eor
2024-08-14 02:00:00,18379,2024081402,500,0,0,eor
2024-08-14 03:00:00,18379,2024081403,500,0,0,eor
2024-08-14 04:00:00,18379,2024081404,502,0,0,eor
2024-08-14 05:00:00,18379,2024081405,503,3,6,eor
2024-08-14 06:00:00,18379,2024081406,503,42,20,eor
2024-08-14 07:00:00,18379,2024081407,503,56,14,eor
2024-08-14 08:00:00,18379,2024081408,503,29,1,eor
2024-08-14 09:00:00,18379,2024081409,503,53,10,eor
2024-08-14 10:00:00,18379,2024081410,503,60,2,eor
2024-08-14 11:00:00,18379,2024081411,503,50,2,eor
2024-08-14 12:00:00,18379,2024081412,503,60,0,eor
2024-08-14 13:00:00,18379,2024081413,503,60,0,eor
2024-08-14 14:00:00,18379,2024081414,503,60,0,eor
2024-08-14 15:00:00,18379,2024081415,503,29,0,eor
2024-08-14 16:00:00,18379,2024081416,503,0,1,eor
2024-08-14 17:00:00,18379,2024081417,503,45,9,eor
2024-08-14 18:00:00,18379,2024081418,503,36,6,eor
2024-08-14 19:00:00,18379,2024081419,503,0,0,eor
2024-08-14 20:00:00,18379,2024081420,502,0,0,eor
2024-08-14 21:00:00,18379,2024081421,500,0,0,eor
2024-08-14 22:00:00,18379,2024081422,500,0,0,eor
2024-08-14 23:00:00,18379,2024081423,500,0,0,eor
2024-08-15 00:00:00,18379,2024081500,500,0,0,eor
2024-08-15 01:00:00,18379,2024081501,500,0,0,eor
2024-08-15 02:00:00,18379,2024081502,500,0,0,eor
2024-08-15 03:00:00,18379,2024081503,500,0,0,eor
2024-08-15 04:00:00,18379,2024081504,502,0,0,eor
2024-08-15 05:00:00,18379,2024081505,503,0,0,eor
2024-08-15 06:00:00,18379,2024081506,503,37,6,eor
2024-08-15 07:00:00,18379,2024081507,503,60,0,eor
2024-08-15 08:00:00,18379,2024081508,503,60,0,eor
2024-08-15 09:00:00,18379,2024081509,503,60,0,eor
2024-08-15 10:00:00,18379,2024081510,503,60,0,eor
2024-08-15 11:00:00,18379,2024081511,503,60,0,eor
2024-08-15 12:00:00,18379,2024081512,503,60,0,eor
2024-08-15 13:00:00,18379,2024081513,503,60,0,eor
2024-08-15 14:00:00,18379,2024081514,503,60,0,eor
2024-08-15 15:00:00,18379,2024081515,503,60,0,eor
2024-08-15 16:00:00,18379,2024081516,503,60,0,eor
2024-08-15 17:00:00,18379,2024081517,503,60,0,eor
2024-08-15 18:00:00,18379,2024081518,503,60,0,eor
2024-08-15 19:00:00,18379,2024081519,503,12,5,eor
2024-08-15 20:00:00,18379,2024081520,502,0,0,eor
2024-08-15 21:00:00,18379,2024081521,500,0,0,eor
2024-08-15 22:00:00,18379,2024081522,500,0,0,eor
2024-08-15 23:00:00,18379,2024081523,500,0,0,eor
2024-08-16 00:00:00,18379,2024081600,500,0,0,eor
2024-08-16 01:00:00,18379,2024081601,500,0,0,eor
2024-08-16 02:00:00,18379,2024081602,500,0,0,eor
2024-08-16 03:00:00,18379,2024081603,500,0,0,eor
2024-08-16 04:00:00,18379,2024081604,502,0,0,eor
2024-08-16 05:00:00,18379,2024081605,503,0,2,eor
2024-08-16 06:00:00,18379,2024081606,503,51,13,eor
2024-08-16 07:00:00,18379,2024081607,503,20,1,eor
2024-08-16 08:00:00,18379,2024081608,503,58,4,eor
2024-08-16 09:00:00,18379,2024081609,503,60,0,eor
2024-08-16 10:00:00,18379,2024081610,503,60,0,eor
2024-08-16 11:00:00,18379,2024081611,503,58,1,eor
2024-08-16 12:00:00,18379,2024081612,503,32,2,eor
2024-08-16 13:00:00,18379,2024081613,503,27,2,eor
2024-08-16 14:00:00,18379,2024081614,503,16,6,eor
2024-08-16 15:00:00,18379,2024081615,503,60,0,eor
2024-08-16 16:00:00,18379,2024081616,503,37,14,eor
2024-08-16 17:00:00,18379,2024081617,503,60,0,eor
2024-08-16 18:00:00,18379,2024081618,503,50,10,eor
2024-08-16 19:00:00,18379,2024081619,503,8,6,eor
2024-08-16 20:00:00,18379,2024081620,502,0,0,eor
2024-08-16 21:00:00,18379,2024081621,500,0,0,eor
2024-08-16 22:00:00,18379,2024081622,500,0,0,eor
2024-08-16 23:00:00,18379,2024081623,500,0,0,eor
2024-08-17 00:00:00,18379,2024081700,500,0,0,eor
2024-08-17 01:00:00,18379,2024081701,500,0,0,eor
2024-08-17 02:00:00,18379,2024081702,500,0,0,eor
2024-08-17 03:00:00,18379,2024081703,500,0,0,eor
2024-08-17 04:00:00,18379,2024081704,502,0,0,eor
2024-08-17 05:00:00,18379,2024081705,503,0,6,eor
2024-08-17 06:00:00,18379,2024081706,503,20,3,eor
2024-08-17 07:00:00,18379,2024081707,503,60,0,eor
2024-08-17 08:00:00,18379,2024081708,503,60,0,eor
2024-08-17 09:00:00,18379,2024081709,503,55,7,eor
2024-08-17 10:00:00,18379,2024081710,503,60,0,eor
2024-08-17 11:00:00,18379,2024081711,503,60,0,eor
2024-08-17 12:00:00,18379,2024081712,503,56,8,eor
2024-08-17 13:00:00,18379,2024081713,500,-999,-999,eor
2024-08-17 14:00:00,18379,2024081714,500,-999,-999,eor
2024-08-17 15:00:00,18379,2024081715,500,-999,-999,eor
2024-08-17 16:00:00,18379,2024081716,500,-999,-999,eor
2024-08-17 17:00:00,18379,2024081717,500,-999,-999,eor
2024-08-17 18:00:00,18379,2024081718,500,-999,-999,eor
2024-08-17 19:00:00,18379,2024081719,503,0,5,eor
2024-08-17 20:00:00,18379,2024081720,502,0,0,eor
2024-08-17 21:00:00,18379,2024081721,500,0,0,eor
2024-08-17 22:00:00,18379,2024081722,500,0,0,eor
2024-08-17 23:00:00,18379,2024081723,500,0,0,eor
2024-08-18 00:00:00,18379,2024081800,500,0,0,eor
2024-08-18 01:00:00,18379,2024081801,500,0,0,eor
2024-08-18 02:00:00,18379,2024081802,500,0,0,eor
2024-08-18 03:00:00,18379,2024081803,500,0,0,eor
2024-08-18 04:00:00,18379,2024081804,502,0,0,eor
2024-08-18 05:00:00,18379,2024081805,503,0,0,eor
2024-08-18 06:00:00,18379,2024081806,503,0,0,eor
2024-08-18 07:00:00,18379,2024081807,503,0,0,eor
2024-08-18 08:00:00,18379,2024081808,503,0,0,eor
2024-08-18 09:00:00,18379,2024081809,503,0,0,eor
2024-08-18 10:00:00,18379,2024081810,503,0,0,eor
2024-08-18 11:00:00,18379,2024081811,503,0,0,eor
2024-08-18 12:00:00,18379,2024081812,503,0,0,eor
2024-08-18 13:00:00,18379,2024081813,503,0,0,eor
2024-08-18 14:00:00,18379,2024081814,503,0,0,eor
2024-08-18 15:00:00,18379,2024081815,503,0,0,eor
2024-08-18 16:00:00,18379,2024081816,503,0,0,eor
2024-08-18 17:00:00,18379,2024081817,503,0,0,eor
2024-08-18 18:00:00,18379,2024081818,503,0,0,eor
2024-08-18 19:00:00,18379,2024081819,503,0,0,eor
2024-08-18 20:00:00,18379,2024081820,502,0,0,eor
2024-08-18 21:00:00,18379,2024081821,500,0,0,eor
2024-08-18 22:00:00,18379,2024081822,500,0,0,eor
2024-08-18 23:00:00,18379,2024081823,500,0,0,eor
2024-08-19 00:00:00,18379,2024081900,500,0,0,eor
2024-08-19 01:00:00,18379,2024081901,500,0,0,eor
2024-08-19 02:00:00,18379,2024081902,500,0,0,eor
2024-08-19 03:00:00,18379,2024081903,500,0,0,eor
2024-08-19 04:00:00,18379,2024081904,500,0,0,eor
2024-08-19 05:00:00,18379,2024081905,503,0,0,eor
2024-08-19 06:00:00,18379,2024081906,503,0,0,eor
2024-08-19 07:00:00,18379,2024081907,503,40,13,eor
2024-08-19 08:00:00,18379,2024081908,503,43,30,eor
2024-08-19 09:00:00,18379,2024081909,503,0,4,eor
2024-08-19 10:00:00,18379,2024081910,503,0,0,eor
2024-08-19 11:00:00,18379,2024081911,503,11,14,eor
2024-08-19 12:00:00,18379,2024081912,503,0,0,eor
2024-08-19 13:00:00,18379,2024081913,503,0,0,eor
2024-08-19 14:00:00,18379,2024081914,503,17,4,eor
2024-08-19 15:00:00,18379,2024081915,503,54,14,eor
2024-08-19 16:00:00,18379,2024081916,503,57,15,eor
2024-08-19 17:00:00,18379,2024081917,503,29,30,eor
2024-08-19 18:00:00,18379,2024081918,503,39,18,eor
2024-08-19 19:00:00,18379,2024081919,503,0,6,eor
2024-08-19 20:00:00,18379,2024081920,502,0,0,eor
2024-08-19 21:00:00,18379,2024081921,500,0,0,eor
2024-08-19 22:00:00,18379,2024081922,500,0,0,eor
2024-08-19 23:00:00,18379,2024081923,500,0,0,eor
2024-08-20 00:00:00,18379,2024082000,500,0,0,eor
2024-08-20 01:00:00,18379,2024082001,500,0,0,eor
2024-08-20 02:00:00,18379,2024082002,500,0,0,eor
2024-08-20 03:00:00,18379,2024082003,500,0,0,eor
2024-08-20 04:00:00,18379,2024082004,500,0,0,eor
2024-08-20 05:00:00,18379,2024082005,503,0,0,eor
2024-08-20 06:00:00,18379,2024082006,503,0,0,eor
2024-08-20 07:00:00,18379,2024082007,503,0,0,eor
2024-08-20 08:00:00,18379,2024082008,503,0,0,eor
2024-08-20 09:00:00,18379,2024082009,503,0,0,eor
2024-08-20 10:00:00,18379,2024082010,503,0,0,eor
2024-08-20 11:00:00,18379,2024082011,503,0,0,eor
2024-08-20 12:00:00,18379,2024082012,503,0,0,eor
2024-08-20 13:00:00,18379,2024082013,503,0,0,eor
2024-08-20 14:00:00,18379,2024082014,503,0,0,eor
2024-08-20 15:00:00,18379,2024082015,503,21,10,eor
2024-08-20 16:00:00,18379,2024082016,503,60,0,eor
2024-08-20 17:00:00,18379,2024082017,503,60,0,eor
2024-08-20 18:00:00,18379,2024082018,503,54,14,eor
2024-08-20 19:00:00,18379,2024082019,503,1,2,eor
2024-08-20 20:00:00,18379,2024082020,502,0,0,eor
2024-08-20 21:00:00,18379,2024082021,500,0,0,eor
2024-08-20 22:00:00,18379,2024082022,500,0,0,eor
2024-08-20 23:00:00,18379,2024082023,500,0,0,eor
2024-08-21 00:00:00,18379,2024082100,500,0,0,eor
2024-08-21 01:00:00,18379,2024082101,500,0,0,eor
2024-08-21 02:00:00,18379,2024082102,500,0,0,eor
2024-08-21 03:00:00,18379,2024082103,500,0,0,eor
2024-08-21 04:00:00,18379,2024082104,500,0,0,eor
2024-08-21 05:00:00,18379,2024082105,502,0,0,eor
2024-08-21 06:00:00,18379,2024082106,503,0,0,eor
2024-08-21 07:00:00,18379,2024082107,503,14,3,eor
2024-08-21 08:00:00,18379,2024082108,503,1,4,eor
2024-08-21 09:00:00,18379,2024082109,503,20,8,eor
2024-08-21 10:00:00,18379,2024082110,503,60,0,eor
2024-08-21 11:00:00,18379,2024082111,503,60,0,eor
2024-08-21 12:00:00,18379,2024082112,503,60,16,eor
2024-08-21 13:00:00,18379,2024082113,503,54,8,eor
2024-08-21 14:00:00,18379,2024082114,503,60,0,eor
2024-08-21 15:00:00,18379,2024082115,503,60,0,eor
2024-08-21 16:00:00,18379,2024082116,503,60,0,eor
2024-08-21 17:00:00,18379,2024082117,503,60,0,eor
2024-08-21 18:00:00,18379,2024082118,503,47,9,eor
2024-08-21 19:00:00,18379,2024082119,503,2,2,eor
2024-08-21 20:00:00,18379,2024082120,500,0,0,eor
2024-08-21 21:00:00,18379,2024082121,500,0,0,eor
2024-08-21 22:00:00,18379,2024082122,500,0,0,eor
2024-08-21 23:00:00,18379,2024082123,500,0,0,eor
2024-08-22 00:00:00,18379,2024082200,500,0,0,eor
2024-08-22 01:00:00,18379,2024082201,500,0,0,eor
2024-08-22 02:00:00,18379,2024082202,500,0,0,eor
2024-08-22 03:00:00,18379,2024082203,500,0,0,eor
2024-08-22 04:00:00,18379,2024082204,500,0,0,eor
2024-08-22 05:00:00,18379,2024082205,503,0,4,eor
2024-08-22 06:00:00,18379,2024082206,503,8,6,eor
2024-08-22 07:00:00,18379,2024082207,503,60,0,eor
2024-08-22 08:00:00,18379,2024082208,503,60,0,eor
2024-08-22 09:00:00,18379,2024082209,503,60,0,eor
2024-08-22 10:00:00,18379,2024082210,503,60,0,eor
2024-08-22 11:00:00,18379,2024082211,503,60,0,eor
2024-08-22 12:00:00,18379,2024082212,503,60,0,eor
2024-08-22 13:00:00,18379,2024082213,503,60,0,eor
2024-08-22 14:00:00,18379,2024082214,503,60,0,eor
2024-08-22 15:00:00,18379,2024082215,503,60,0,eor
2024-08-22 16:00:00,18379,2024082216,503,60,0,eor
2024-08-22 17:00:00,18379,2024082217,503,60,0,eor
2024-08-22 18:00:00,18379,2024082218,503,60,2,eor
2024-08-22 19:00:00,18379,2024082219,503,4,2,eor
2024-08-22 20:00:00,18379,2024082220,500,0,0,eor
2024-08-22 21:00:00,18379,2024082221,500,0,0,eor
2024-08-22 22:00:00,18379,2024082222,500,0,0,eor
2024-08-22 23:00:00,18379,2024082223,500,0,0,eor
2024-08-23 00:00:00,18379,2024082300,500,0,0,eor
2024-08-23 01:00:00,18379,2024082301,500,0,0,eor
2024-08-23 02:00:00,18379,2024082302,500,0,0,eor
2024-08-23 03:00:00,18379,2024082303,500,0,0,eor
2024-08-23 04:00:00,18379,2024082304,500,0,0,eor
2024-08-23 05:00:00,18379,2024082305,503,0,0,eor
2024-08-23 06:00:00,18379,2024082306,503,43,16,eor
2024-08-23 07:00:00,18379,2024082307,503,60,0,eor
2024-08-23 08:00:00,18379,2024082308,503,60,0,eor
2024-08-23 09:00:00,18379,2024082309,503,60,0,eor
2024-08-23 10:00:00,18379,2024082310,503,60,0,eor
2024-08-23 11:00:00,18379,2024082311,503,60,0,eor
2024-08-23 12:00:00,18379,2024082312,503,60,0,eor
2024-08-23 13:00:00,18379,2024082313,503,60,0,eor
2024-08-23 14:00:00,18379,2024082314,503,60,0,eor
2024-08-23 15:00:00,18379,2024082315,503,60,0,eor
2024-08-23 16:00:00,18379,2024082316,503,60,0,eor
2024-08-23 17:00:00,18379,2024082317,503,60,0,eor
2024-08-23 18:00:00,18379,2024082318,503,56,6,eor
2024-08-23 19:00:00,18379,2024082319,503,2,2,eor
2024-08-23 20:00:00,18379,2024082320,500,0,0,eor
2024-08-23 21:00:00,18379,2024082321,500,0,0,eor
2024-08-23 22:00:00,18379,2024082322,500,0,0,eor
2024-08-23 23:00:00,18379,2024082323,500,0,0,eor
2024-08-24 00:00:00,18379,2024082400,500,0,0,eor
2024-08-24 01:00:00,18379,2024082401,500,0,0,eor
2024-08-24 02:00:00,18379,2024082402,500,0,0,eor
2024-08-24 03:00:00,18379,2024082403,500,0,0,eor
2024-08-24 04:00:00,18379,2024082404,500,0,0,eor
2024-08-24 05:00:00,18379,2024082405,503,0,2,eor
2024-08-24 06:00:00,18379,2024082406,503,48,6,eor
2024-08-24 07:00:00,18379,2024082407,503,60,0,eor
2024-08-24 08:00:00,18379,2024082408,503,60,0,eor
2024-08-24 09:00:00,18379,2024082409,503,60,0,eor
2024-08-24 10:00:00,18379,2024082410,503,60,0,eor
2024-08-24 11:00:00,18379,2024082411,503,60,0,eor
2024-08-24 12:00:00,18379,2024082412,503,60,0,eor
2024-08-24 13:00:00,18379,2024082413,503,60,0,eor
2024-08-24 14:00:00,18379,2024082414,503,60,0,eor
2024-08-24 15:00:00,18379,2024082415,503,60,0,eor
2024-08-24 16:00:00,18379,2024082416,503,60,0,eor
2024-08-24 17:00:00,18379,2024082417,503,60,0,eor
2024-08-24 18:00:00,18379,2024082418,503,54,10,eor
2024-08-24 19:00:00,18379,2024082419,502,2,5,eor
2024-08-24 20:00:00,18379,2024082420,500,0,0,eor
2024-08-24 21:00:00,18379,2024082421,500,0,0,eor
2024-08-24 22:00:00,18379,2024082422,500,0,0,eor
2024-08-24 23:00:00,18379,2024082423,500,0,0,eor
2024-08-25 00:00:00,18379,2024082500,500,0,0,eor
2024-08-25 01:00:00,18379,2024082501,500,0,0,eor
2024-08-25 02:00:00,18379,2024082502,500,0,0,eor
2024-08-25 03:00:00,18379,2024082503,500,0,0,eor
2024-08-25 04:00:00,18379,2024082504,500,0,0,eor
2024-08-25 05:00:00,18379,2024082505,502,0,0,eor
2024-08-25 06:00:00,18379,2024082506,503,0,0,eor
2024-08-25 07:00:00,18379,2024082507,503,0,0,eor
2024-08-25 08:00:00,18379,2024082508,503,0,0,eor
2024-08-25 09:00:00,18379,2024082509,503,2,3,eor
2024-08-25 10:00:00,18379,2024082510,503,58,4,eor
2024-08-25 11:00:00,18379,2024082511,503,16,6,eor
2024-08-25 12:00:00,18379,2024082512,503,60,0,eor
2024-08-25 13:00:00,18379,2024082513,503,36,15,eor
2024-08-25 14:00:00,18379,2024082514,503,17,30,eor
2024-08-25 15:00:00,18379,2024082515,503,60,0,eor
2024-08-25 16:00:00,18379,2024082516,503,60,0,eor
2024-08-25 17:00:00,18379,2024082517,503,60,0,eor
2024-08-25 18:00:00,18379,2024082518,503,55,6,eor
2024-08-25 19:00:00,18379,2024082519,503,0,2,eor
2024-08-25 20:00:00,18379,2024082520,500,0,0,eor
2024-08-25 21:00:00,18379,2024082521,500,0,0,eor
2024-08-25 22:00:00,18379,2024082522,500,0,0,eor
2024-08-25 23:00:00,18379,2024082523,500,0,0,eor
2024-08-26 00:00:00,18379,2024082600,500,0,0,eor
2024-08-26 01:00:00,18379,2024082601,500,0,0,eor
2024-08-26 02:00:00,18379,2024082602,500,0,0,eor
2024-08-26 03:00:00,18379,2024082603,500,0,0,eor
2024-08-26 04:00:00,18379,2024082604,500,0,0,eor
2024-08-26 05:00:00,18379,2024082605,502,0,0,eor
2024-08-26 06:00:00,18379,2024082606,503,0,12,eor
2024-08-26 07:00:00,18379,2024082607,503,8,2,eor
